writer_id,proposition_id,writer_stance_human,writer_stance_ai,writer_knowledge_human,writer_importance_human,writer_confidence_human,writer_stance_polarity_human,paragraph_formality_human,paragraph_clarity_human,paragraph_informativeness_human,paragraph_originality_human,paragraph_relevance_human,writer_optimism_human,writer_community_human,writer_friendliness_human,writer_openness_human,paragraph_hope_human,paragraph_excitement_human,paragraph_fear_human,paragraph_disgust_human,paragraph_anger_human,writer_affect_x_human,writer_affect_y_human,writer_knowledge_ai,writer_importance_ai,writer_confidence_ai,writer_stance_polarity_ai,paragraph_formality_ai,paragraph_clarity_ai,paragraph_informativeness_ai,paragraph_originality_ai,paragraph_relevance_ai,writer_optimism_ai,writer_community_ai,writer_friendliness_ai,writer_openness_ai,paragraph_hope_ai,paragraph_excitement_ai,paragraph_fear_ai,paragraph_disgust_ai,paragraph_anger_ai,writer_affect_x_ai,writer_affect_y_ai,delta_writer_knowledge,delta_writer_importance,delta_writer_confidence,delta_writer_stance_polarity,delta_paragraph_formality,delta_paragraph_clarity,delta_paragraph_informativeness,delta_paragraph_originality,delta_paragraph_relevance,delta_writer_optimism,delta_writer_community,delta_writer_friendliness,delta_writer_openness,delta_paragraph_hope,delta_paragraph_excitement,delta_paragraph_fear,delta_paragraph_disgust,delta_paragraph_anger,delta_writer_affect_x,delta_writer_affect_y
01def99677f6a1dc,357,10.1,20.4,57.8,72.9,80.1,93.8,35.9,89.2,47.2,35.6,83.2,53.9,79.8,60.7,31.6,50.4,31.3,32.1,42.2,32.5,42.642,27.101999999999997,83.7,86.7,93.4,96.4,71.8,90.9,77.8,54.1,90.1,46.0,77.5,53.3,25.6,41.7,17.9,72.6,52.8,63.2,19.824,29.55,25.90000000000001,13.799999999999995,13.300000000000011,2.6000000000000085,35.9,1.7000000000000028,30.59999999999999,18.5,6.8999999999999915,-7.899999999999999,-2.299999999999997,-7.400000000000006,-6.0,-8.699999999999996,-13.400000000000002,40.49999999999999,10.599999999999994,30.700000000000003,-22.818,2.448000000000004
8b127bbbf0c598fc,385,19.2,9.7,50.2,79.7,83.0,83.6,27.7,75.0,33.0,34.6,71.5,26.8,37.5,27.9,17.8,24.8,16.2,44.1,65.9,70.3,15.771,22.31,78.3,89.1,95.0,97.4,85.4,97.4,67.1,44.8,89.4,18.9,54.5,29.3,17.6,25.3,33.9,49.0,64.1,69.6,31.124,27.025,28.09999999999999,9.399999999999991,12.0,13.800000000000011,57.7,22.40000000000001,34.099999999999994,10.199999999999996,17.900000000000006,-7.900000000000002,17.0,1.400000000000002,-0.1999999999999993,0.5,17.7,4.899999999999999,-1.8000000000000114,-0.7000000000000028,15.352999999999998,4.715
c5f7d514b7256c66,353,65.11111111111111,91.0,82.22222222222223,73.33333333333333,79.0,46.22222222222222,86.11111111111111,82.77777777777777,81.0,71.88888888888889,91.11111111111111,53.77777777777778,66.66666666666667,61.666666666666664,49.55555555555556,52.22222222222222,42.55555555555556,32.0,29.444444444444443,27.666666666666668,48.38111111111111,43.58777777777778,79.54545454545455,83.72727272727273,89.81818181818181,82.0,76.45454545454545,88.0909090909091,72.0909090909091,46.09090909090909,83.36363636363636,52.81818181818182,58.72727272727273,38.81818181818182,24.181818181818183,59.0,37.90909090909091,31.09090909090909,45.18181818181818,45.27272727272727,40.949090909090906,28.39,-2.676767676767682,10.393939393939403,10.818181818181811,35.77777777777778,-9.65656565656566,5.313131313131322,-8.909090909090907,-25.797979797979792,-7.747474747474755,-0.9595959595959584,-7.939393939393945,-22.848484848484844,-25.373737373737377,6.777777777777779,-4.646464646464651,-0.90909090909091,15.737373737373735,17.606060606060606,-7.432020202020205,-15.19777777777778
dff02951905a8435,251,67.8,60.81818181818182,43.9,41.2,49.5,37.2,11.6,39.1,15.0,18.5,55.5,47.7,57.6,55.4,50.9,36.6,24.6,16.0,7.0,11.6,53.02,55.092,48.81818181818182,45.63636363636363,43.09090909090909,24.181818181818183,51.45454545454545,35.63636363636363,39.45454545454545,37.09090909090909,56.90909090909091,55.0,62.27272727272727,59.81818181818182,54.0,47.36363636363637,39.18181818181818,23.363636363636363,15.0,17.727272727272727,60.32090909090909,65.73363636363636,4.9181818181818215,4.43636363636363,-6.4090909090909065,-13.01818181818182,39.85454545454545,-3.4636363636363683,24.454545454545453,18.590909090909093,1.4090909090909065,7.299999999999997,4.672727272727272,4.4181818181818215,3.1000000000000014,10.763636363636364,14.581818181818178,7.363636363636363,8.0,6.127272727272727,7.300909090909087,10.641636363636366
1a2157f7b217fa77,278,20.1,24.22222222222222,38.0,69.4,71.7,73.0,31.3,68.3,34.2,26.1,45.6,21.6,24.4,18.7,25.6,18.8,17.2,46.6,79.0,73.8,17.756999999999998,29.115,60.0,84.33333333333333,91.0,96.0,83.0,86.66666666666667,50.888888888888886,42.0,86.55555555555556,28.77777777777778,31.0,45.44444444444444,16.555555555555557,28.11111111111111,19.333333333333332,39.77777777777778,25.666666666666668,34.22222222222222,30.495555555555555,41.14,22.0,14.933333333333325,19.299999999999997,23.0,51.7,18.36666666666667,16.688888888888883,15.9,40.95555555555555,7.177777777777777,6.600000000000001,26.744444444444444,-9.044444444444444,9.31111111111111,2.133333333333333,-6.822222222222223,-53.33333333333333,-39.577777777777776,12.738555555555555,12.025000000000002
d2aad6dd4c45715c,342,44.55555555555556,77.3,56.111111111111114,68.22222222222223,58.111111111111114,22.444444444444443,37.111111111111114,63.44444444444444,45.22222222222222,42.888888888888886,78.77777777777777,37.888888888888886,68.0,59.77777777777778,62.333333333333336,35.55555555555556,21.0,48.55555555555556,26.666666666666668,16.88888888888889,45.05555555555556,39.59555555555555,82.4,89.2,87.4,54.6,78.8,88.7,78.6,55.9,90.6,58.1,72.5,61.2,35.7,53.7,29.0,33.5,26.9,19.1,59.086,45.565,26.28888888888889,20.977777777777774,29.28888888888889,32.15555555555556,41.68888888888888,25.25555555555556,33.37777777777777,13.011111111111113,11.822222222222225,20.211111111111116,4.5,1.4222222222222245,-26.633333333333333,18.14444444444445,8.0,-15.055555555555555,0.2333333333333307,2.211111111111112,14.03044444444444,5.9694444444444485
16ffa5ebd29b429e,184,36.5,17.0,71.7,71.7,79.6,68.2,65.8,92.6,76.1,61.9,87.7,58.2,61.6,51.9,24.1,46.8,34.0,13.7,17.7,31.3,40.451,39.064,75.4,68.5,86.5,80.0,70.2,91.7,58.3,47.9,88.5,55.3,53.5,53.8,26.5,42.4,30.7,16.6,13.4,13.8,54.271,42.544,3.700000000000003,-3.200000000000003,6.900000000000006,11.799999999999995,4.400000000000006,-0.8999999999999915,-17.799999999999997,-14.0,0.7999999999999972,-2.9000000000000057,-8.100000000000001,1.8999999999999984,2.3999999999999986,-4.399999999999999,-3.3000000000000007,2.900000000000002,-4.299999999999999,-17.5,13.82,3.479999999999997
d0d795a7d5e5459a,82,28.77777777777778,23.5,49.55555555555556,60.77777777777778,53.0,61.55555555555556,28.11111111111111,52.666666666666664,38.55555555555556,34.0,63.44444444444444,33.22222222222222,47.22222222222222,46.333333333333336,23.0,33.77777777777778,18.333333333333332,50.55555555555556,38.77777777777778,40.0,24.34,37.53666666666666,63.2,67.7,82.8,79.8,73.6,90.2,58.0,49.2,82.4,39.6,69.6,63.9,34.8,37.9,13.2,47.0,22.2,17.3,37.923,44.649,13.644444444444446,6.922222222222224,29.799999999999997,18.24444444444444,45.48888888888888,37.53333333333334,19.444444444444443,15.200000000000005,18.955555555555563,6.37777777777778,22.377777777777773,17.566666666666663,11.799999999999995,4.12222222222222,-5.133333333333333,-3.555555555555557,-16.57777777777778,-22.7,13.583000000000002,7.112333333333339
e9abb783202d1190,129,6.111111111111111,11.77777777777778,63.77777777777778,81.77777777777777,87.33333333333333,87.77777777777777,68.55555555555556,93.77777777777776,51.44444444444444,32.0,88.77777777777777,27.555555555555557,57.888888888888886,29.444444444444443,21.88888888888889,23.333333333333332,7.111111111111111,49.55555555555556,54.888888888888886,52.0,23.607777777777777,30.89444444444445,61.0,86.22222222222223,94.88888888888889,98.22222222222224,75.33333333333333,94.77777777777776,41.333333333333336,34.888888888888886,86.55555555555556,19.333333333333332,49.77777777777778,34.666666666666664,10.444444444444445,22.22222222222222,13.77777777777778,55.22222222222222,55.55555555555556,63.22222222222222,17.324444444444442,18.454444444444444,-2.7777777777777786,4.444444444444457,7.555555555555557,10.444444444444471,6.7777777777777715,1.0,-10.111111111111107,2.8888888888888857,-2.2222222222222143,-8.222222222222225,-8.111111111111107,5.222222222222221,-11.444444444444445,-1.1111111111111107,6.66666666666667,5.666666666666664,0.6666666666666714,11.22222222222222,-6.283333333333335,-12.440000000000005
19fb7acb2337bb1f,81,19.8,36.5,46.3,47.8,70.6,66.8,54.1,71.0,38.1,42.6,65.3,53.5,34.8,39.1,36.4,29.0,27.0,16.6,20.2,17.6,55.575,43.376999999999995,74.2,71.8,72.2,56.6,66.2,75.8,64.1,49.8,87.0,62.3,65.9,59.5,50.7,56.4,29.7,30.5,10.7,8.9,59.874,46.768,27.90000000000001,24.0,1.6000000000000083,-10.199999999999996,12.1,4.799999999999997,25.999999999999993,7.199999999999996,21.700000000000003,8.799999999999997,31.10000000000001,20.4,14.300000000000004,27.4,2.6999999999999993,13.9,-9.5,-8.700000000000001,4.2989999999999995,3.3910000000000053
47e27dda83beae14,186,65.7,69.0,57.9,60.9,52.7,31.4,50.7,66.3,51.2,38.0,71.1,53.6,72.6,65.6,65.4,54.3,33.2,41.2,19.3,15.7,58.92999999999999,51.632000000000005,73.1,68.2,67.9,49.2,47.7,73.2,61.5,32.4,80.6,56.9,64.6,59.4,63.4,57.9,29.4,36.2,18.1,18.3,55.98100000000001,46.565000000000005,15.199999999999996,7.300000000000004,15.200000000000005,17.800000000000004,-3.0,6.900000000000006,10.299999999999995,-5.600000000000001,9.5,3.299999999999997,-8.0,-6.199999999999996,-2.000000000000007,3.6000000000000014,-3.800000000000004,-5.0,-1.1999999999999993,2.6000000000000014,-2.948999999999984,-5.067
df17b8090cc6b109,236,23.7,23.4,53.6,75.3,75.6,66.2,50.0,74.6,46.3,39.6,70.0,54.8,69.1,42.5,27.1,49.2,44.0,44.4,43.5,53.0,44.702,35.411,79.6,81.6,83.2,82.0,69.9,83.0,59.2,50.2,86.7,62.4,74.9,55.1,23.5,63.8,47.1,31.7,28.4,30.1,52.673,38.778,25.999999999999993,6.299999999999997,7.600000000000008,15.799999999999995,19.90000000000001,8.400000000000006,12.900000000000006,10.6,16.700000000000003,7.600000000000001,5.800000000000011,12.6,-3.6000000000000014,14.599999999999994,3.1000000000000014,-12.7,-15.1,-22.9,7.971000000000004,3.3669999999999973
a58c6735cf9e3266,126,48.4,3.4444444444444446,46.4,71.3,76.5,66.8,39.0,69.1,31.9,20.5,64.7,46.6,58.5,43.4,30.6,39.4,33.1,21.7,39.2,49.2,31.759000000000004,37.889,78.88888888888889,90.33333333333331,82.66666666666667,93.11111111111111,85.66666666666667,92.22222222222224,63.55555555555556,34.666666666666664,88.66666666666667,53.888888888888886,77.33333333333333,51.111111111111114,11.22222222222222,45.888888888888886,21.555555555555557,51.44444444444444,32.55555555555556,36.333333333333336,32.943333333333335,36.3,32.48888888888889,19.033333333333317,6.166666666666671,26.311111111111117,46.66666666666667,23.12222222222225,31.65555555555556,14.166666666666664,23.96666666666667,7.288888888888884,18.83333333333333,7.711111111111116,-19.37777777777778,6.488888888888887,-11.544444444444444,29.744444444444444,-6.644444444444446,-12.866666666666667,1.1843333333333312,-1.5890000000000055
33c5971c5deda2c3,109,75.3,69.4,36.5,79.3,82.6,90.2,40.0,85.4,22.3,23.2,79.7,29.2,33.4,14.2,9.9,10.9,16.7,55.3,85.7,76.0,27.153999999999996,27.557,69.1,88.8,93.8,98.8,87.7,95.8,52.8,45.1,93.8,39.4,33.7,39.6,7.1,26.0,22.8,44.1,65.9,42.9,28.373,32.688,32.599999999999994,9.5,11.200000000000005,8.599999999999994,47.7,10.399999999999991,30.499999999999996,21.9,14.099999999999994,10.2,0.3000000000000042,25.4,-2.8000000000000007,15.1,6.100000000000001,-11.199999999999996,-19.799999999999997,-33.1,1.2190000000000047,5.131000000000004
dc4e0870f1c5e9e3,109,20.22222222222222,28.555555555555557,69.0,81.33333333333333,92.55555555555556,95.11111111111111,37.888888888888886,83.11111111111111,36.888888888888886,40.111111111111114,83.55555555555556,36.333333333333336,70.11111111111111,45.77777777777778,16.333333333333332,43.333333333333336,44.333333333333336,52.666666666666664,64.11111111111111,62.666666666666664,29.663333333333338,27.886666666666667,66.22222222222223,86.77777777777777,84.44444444444444,86.88888888888889,33.22222222222222,82.55555555555556,31.11111111111111,29.0,85.22222222222223,62.333333333333336,69.33333333333333,60.111111111111114,23.11111111111111,59.0,47.55555555555556,27.444444444444443,36.55555555555556,48.77777777777778,39.77777777777778,26.88,-2.7777777777777715,5.444444444444443,-8.111111111111114,-8.222222222222229,-4.666666666666664,-0.5555555555555571,-5.777777777777775,-11.111111111111114,1.6666666666666714,26.0,-0.7777777777777857,14.333333333333336,6.777777777777779,15.666666666666664,3.2222222222222214,-25.22222222222222,-27.555555555555557,-13.888888888888886,10.11444444444444,-1.0066666666666677
13b143d828a22f4a,242,87.77777777777777,92.77777777777776,58.44444444444444,61.333333333333336,82.33333333333333,80.0,23.444444444444443,81.33333333333333,21.77777777777778,21.22222222222222,76.66666666666667,66.66666666666667,73.22222222222223,70.88888888888889,29.333333333333332,61.0,28.77777777777778,23.88888888888889,18.333333333333332,14.555555555555555,53.97444444444445,47.815555555555555,80.11111111111111,85.66666666666667,89.22222222222223,85.55555555555556,70.66666666666667,86.66666666666667,69.22222222222223,56.111111111111114,86.88888888888889,65.88888888888889,80.44444444444444,70.55555555555556,36.333333333333336,64.55555555555556,53.888888888888886,23.666666666666668,21.0,18.555555555555557,72.22666666666666,42.43222222222222,21.66666666666667,24.333333333333336,6.8888888888889,5.555555555555557,47.22222222222223,5.333333333333343,47.44444444444445,34.88888888888889,10.222222222222214,-0.7777777777777857,7.222222222222214,-0.3333333333333286,7.0000000000000036,3.555555555555557,25.111111111111107,-0.2222222222222214,2.666666666666668,4.000000000000002,18.25222222222221,-5.383333333333333
d714130dea06f13c,361,75.77777777777777,86.6,31.666666666666668,50.111111111111114,48.44444444444444,51.55555555555556,34.111111111111114,41.888888888888886,19.0,22.333333333333332,46.55555555555556,47.333333333333336,66.77777777777777,43.888888888888886,35.333333333333336,40.888888888888886,12.0,11.88888888888889,5.777777777777778,14.444444444444445,46.55777777777777,54.77777777777778,77.9,74.5,85.3,73.2,81.9,79.6,68.3,53.6,78.4,55.7,80.4,47.0,31.7,64.0,40.7,26.7,15.5,13.1,57.563,42.143,46.233333333333334,24.38888888888889,36.855555555555554,21.64444444444445,47.78888888888889,37.71111111111111,49.3,31.26666666666667,31.84444444444445,8.366666666666667,13.622222222222234,3.1111111111111143,-3.633333333333336,23.11111111111111,28.700000000000003,14.81111111111111,9.72222222222222,-1.344444444444445,11.00522222222223,-12.634777777777778
568aa1b9bd4e0c7a,371,13.555555555555555,17.636363636363637,62.666666666666664,64.33333333333333,74.33333333333333,72.88888888888889,59.22222222222222,80.44444444444444,51.0,37.77777777777778,83.22222222222223,36.22222222222222,58.55555555555556,49.666666666666664,24.666666666666668,23.77777777777778,23.444444444444443,44.333333333333336,24.444444444444443,21.22222222222222,34.32555555555555,42.17333333333333,65.72727272727273,77.72727272727273,82.45454545454545,84.72727272727273,69.36363636363636,84.72727272727273,51.72727272727273,44.54545454545455,85.72727272727273,33.27272727272727,66.36363636363636,48.18181818181818,22.363636363636363,39.45454545454545,28.363636363636363,50.81818181818182,27.636363636363637,30.636363636363637,28.242727272727276,42.53909090909091,3.0606060606060694,13.393939393939403,8.121212121212125,11.838383838383848,10.141414141414138,4.282828282828291,0.7272727272727266,6.767676767676768,2.505050505050505,-2.949494949494948,7.808080808080803,-1.4848484848484844,-2.3030303030303045,15.676767676767676,4.91919191919192,6.484848484848484,3.191919191919194,9.414141414141415,-6.082828282828277,0.365757575757577
0e0c1aa437c1f623,144,28.0,43.44444444444444,40.666666666666664,46.77777777777778,59.111111111111114,66.66666666666667,18.666666666666668,53.888888888888886,22.666666666666668,21.333333333333332,76.22222222222223,36.888888888888886,56.0,57.55555555555556,37.22222222222222,26.333333333333332,13.555555555555555,54.666666666666664,13.88888888888889,10.333333333333334,42.632222222222225,51.95555555555555,79.77777777777777,77.77777777777777,84.55555555555556,41.111111111111114,83.33333333333333,81.44444444444444,82.55555555555556,49.888888888888886,90.77777777777776,62.44444444444444,58.111111111111114,56.666666666666664,42.55555555555556,67.77777777777777,27.0,49.666666666666664,17.555555555555557,22.0,45.46888888888889,44.40777777777778,39.11111111111111,30.999999999999993,25.444444444444443,-25.555555555555557,64.66666666666666,27.555555555555557,59.888888888888886,28.555555555555554,14.555555555555529,25.555555555555557,2.1111111111111143,-0.8888888888888928,5.333333333333336,41.44444444444444,13.444444444444445,-5.0,3.666666666666668,11.666666666666666,2.836666666666666,-7.547777777777768
7c4be860c43a26fc,176,9.0,38.0,38.0,58.27272727272727,64.54545454545455,82.0,26.818181818181817,70.45454545454545,24.90909090909091,29.818181818181817,66.0,40.72727272727273,71.0909090909091,60.72727272727273,33.27272727272727,33.90909090909091,14.0,49.63636363636363,36.45454545454545,36.0,35.057272727272725,51.970909090909096,61.6,46.0,46.7,40.0,79.5,24.3,56.1,39.3,53.7,46.7,47.5,39.9,35.5,28.5,14.6,15.3,10.3,12.5,40.43,48.072,23.6,-12.272727272727272,-17.845454545454544,-42.0,52.68181818181819,-46.154545454545456,31.19090909090909,9.48181818181818,-12.299999999999995,5.972727272727276,-23.590909090909093,-20.827272727272728,2.227272727272726,-5.4090909090909065,0.5999999999999996,-34.33636363636363,-26.154545454545453,-23.5,5.372727272727275,-3.8989090909090938
