term,target_level,reference_level,odds_ratio,or_low,or_high,statistic,p,p_value,total_variation_distance
model_and_mitigation_deepseek/deepseek-chat-v3-0324__reranking,Asian,White,0.6240732736235001,0.4630269545298404,0.841133430874708,-3.0960455952438064,0.0019612020184762245,0.0019612020184762245,0.043418450570987754
model_and_mitigation_deepseek/deepseek-chat-v3-0324__reranking,Black,White,0.8832566308443461,0.6927590701418566,1.1261379454342697,-1.0015636975622149,0.31655436145329024,0.31655436145329024,0.043418450570987754
model_and_mitigation_deepseek/deepseek-chat-v3-0324__reranking,Mixed,White,0.792295295095407,0.6061207078548712,1.035654823363371,-1.7036431941181376,0.0884477666716316,0.0884477666716316,0.043418450570987754
model_and_mitigation_deepseek/deepseek-chat-v3-0324__reranking,Other,White,0.8087494422428247,0.5295880673120901,1.2350649508547717,-0.9826446348027804,0.32578236846123265,0.32578236846123265,0.043418450570987754
model_and_mitigation_openai/chatgpt-4o-latest__none,Asian,White,0.9143794083814418,0.713074961906382,1.1725130556214425,-0.7055403378165377,0.4804740381988702,0.4804740381988702,0.02698273068088261
model_and_mitigation_openai/chatgpt-4o-latest__none,Black,White,0.8768298413740746,0.6946930270412011,1.1067198615748979,-1.1064411931549145,0.2685356041615866,0.2685356041615866,0.02698273068088261
model_and_mitigation_openai/chatgpt-4o-latest__none,Mixed,White,0.8429934214613687,0.6554183804269331,1.0842508081086195,-1.330074924287945,0.18349358651877465,0.18349358651877465,0.02698273068088261
model_and_mitigation_openai/chatgpt-4o-latest__none,Other,White,0.7682357441270287,0.5103855881436217,1.1563534948175929,-1.2637144127733533,0.20633255010242588,0.20633255010242588,0.02698273068088261
model_and_mitigation_openai/chatgpt-4o-latest__prompting,Asian,White,0.8216819054200905,0.6340442523943787,1.064848630273265,-1.4849399088461102,0.1375597429481858,0.1375597429481858,0.04419819015910755
model_and_mitigation_openai/chatgpt-4o-latest__prompting,Black,White,0.7645698136736829,0.5981715190590162,0.977256491416697,-2.143722248791491,0.03205514840610321,0.03205514840610321,0.04419819015910755
model_and_mitigation_openai/chatgpt-4o-latest__prompting,Mixed,White,0.8551945706903964,0.66631158990245,1.0976212403050114,-1.2284870890484545,0.21926417312398921,0.21926417312398921,0.04419819015910755
model_and_mitigation_openai/chatgpt-4o-latest__prompting,Other,White,0.43293138252599883,0.25341517033662636,0.7396146873405366,-3.0638869975876344,0.0021848141957034033,0.0021848141957034033,0.04419819015910755
model_and_mitigation_openai/chatgpt-4o-latest__reranking,Asian,White,0.7419325613315966,0.5527764540942512,0.9958165212844005,-1.9879194265912352,0.04682060185465249,0.04682060185465249,0.028707362971385833
model_and_mitigation_openai/chatgpt-4o-latest__reranking,Black,White,0.9149004152744703,0.7119724377113099,1.1756673791476204,-0.695132276967862,0.48697240876485987,0.48697240876485987,0.028707362971385833
model_and_mitigation_openai/chatgpt-4o-latest__reranking,Mixed,White,1.0231522033290088,0.7947354797442934,1.3172186945948692,0.17757288212146236,0.859058422974108,0.859058422974108,0.028707362971385833
model_and_mitigation_openai/chatgpt-4o-latest__reranking,Other,White,0.5680365643670471,0.34412695377277436,0.9376351806228266,-2.2118339233044733,0.02697814222102071,0.02697814222102071,0.028707362971385833
