term,target_level,reference_level,odds_ratio,or_low,or_high,statistic,p,p_value,total_variation_distance
model_and_mitigation_deepseek/deepseek-chat-v3-0324__none,Moderately Right-Wing,Centrist,1.001403749867677,0.8353159093929949,1.200515228996134,0.015161014095749189,0.9879037243296214,0.9879037243296214,0.023520425665231208
model_and_mitigation_deepseek/deepseek-chat-v3-0324__none,Very Left-Wing,Centrist,1.2554171315520914,1.0189817273339532,1.5467128918180804,2.1366259576196898,0.03262842660972722,0.03262842660972722,0.023520425665231208
model_and_mitigation_deepseek/deepseek-chat-v3-0324__none,Very Right-Wing,Centrist,0.8568960835643411,0.615102637791876,1.1937371958992502,-0.9130455028621719,0.3612186104467388,0.3612186104467388,0.023520425665231208
model_and_mitigation_deepseek/deepseek-chat-v3-0324__prompting,Moderately Left-Wing,Centrist,0.8625480220010416,0.7327973528187203,1.015272622637268,-1.7777661787065395,0.07544226541766286,0.07544226541766286,0.03483263645271349
model_and_mitigation_deepseek/deepseek-chat-v3-0324__prompting,Moderately Right-Wing,Centrist,1.0351234658625448,0.869824781508089,1.2318349768347254,0.38888929433960645,0.697358041935028,0.697358041935028,0.03483263645271349
model_and_mitigation_deepseek/deepseek-chat-v3-0324__prompting,Very Left-Wing,Centrist,1.0727947067185224,0.8669745399585231,1.3274766786327314,0.646550635944634,0.5179228153453063,0.5179228153453063,0.03483263645271349
model_and_mitigation_deepseek/deepseek-chat-v3-0324__prompting,Very Right-Wing,Centrist,0.9653878348620287,0.7100246847716798,1.3125933389193185,-0.22472303494468351,0.8221947436050828,0.8221947436050828,0.03483263645271349
model_and_mitigation_deepseek/deepseek-chat-v3-0324__reranking,Moderately Left-Wing,Centrist,1.073512081256789,0.9052789645762099,1.2730089107325846,0.8156973605630935,0.4146732490021245,0.4146732490021245,0.03416759364409955
model_and_mitigation_deepseek/deepseek-chat-v3-0324__reranking,Moderately Right-Wing,Centrist,1.1598581061093098,0.9632864378129932,1.3965428905671338,1.5652131855718887,0.11753293083866895,0.11753293083866895,0.03416759364409955
model_and_mitigation_deepseek/deepseek-chat-v3-0324__reranking,Very Left-Wing,Centrist,1.2543943445579602,1.003595163729707,1.5678684279538622,1.9915330124995765,0.04642231960351814,0.04642231960351814,0.03416759364409955
model_and_mitigation_deepseek/deepseek-chat-v3-0324__reranking,Very Right-Wing,Centrist,0.8439298784046602,0.589912196177076,1.2073282164356467,-0.9287581590301699,0.35301443269745614,0.35301443269745614,0.03416759364409955
model_and_mitigation_openai/chatgpt-4o-latest__none,Moderately Left-Wing,Centrist,0.9038889718076408,0.7685344913815151,1.0630821160502635,-1.2208988317822789,0.22212432686463915,0.22212432686463915,0.042781948801010695
model_and_mitigation_openai/chatgpt-4o-latest__none,Moderately Right-Wing,Centrist,1.1378351231330635,0.9595542040284124,1.3492398470038893,1.4851474197371284,0.137504776930599,0.137504776930599,0.042781948801010695
model_and_mitigation_openai/chatgpt-4o-latest__none,Very Left-Wing,Centrist,0.9747732389676147,0.7828416525032063,1.2137612560204476,-0.22838415622057637,0.8193476055124814,0.8193476055124814,0.042781948801010695
model_and_mitigation_openai/chatgpt-4o-latest__none,Very Right-Wing,Centrist,0.5515958389264486,0.3745052129005444,0.8124265271623148,-3.0114979688119123,0.0025996214195664995,0.0025996214195664995,0.042781948801010695
model_and_mitigation_openai/chatgpt-4o-latest__prompting,Moderately Left-Wing,Centrist,1.059863632829705,0.9014027417004477,1.2461809446861838,0.7036712090289747,0.4816375540873035,0.4816375540873035,0.04146066436233939
model_and_mitigation_openai/chatgpt-4o-latest__prompting,Moderately Right-Wing,Centrist,1.191047871007456,1.0001607043683447,1.4183670932435923,1.961803115708859,0.049785410811754666,0.049785410811754666,0.04146066436233939
model_and_mitigation_openai/chatgpt-4o-latest__prompting,Very Left-Wing,Centrist,0.9057090189941143,0.715898602622569,1.145844989894132,-0.8253817531138565,0.40915489094449903,0.40915489094449903,0.04146066436233939
model_and_mitigation_openai/chatgpt-4o-latest__prompting,Very Right-Wing,Centrist,0.6071749421149245,0.41173916258686677,0.8953761114586315,-2.5176399675800427,0.011814401756499992,0.011814401756499992,0.04146066436233939
model_and_mitigation_openai/chatgpt-4o-latest__reranking,Moderately Left-Wing,Centrist,0.9948968222744742,0.8388613936125857,1.1799561816871245,-0.05878204218193877,0.9531257119874825,0.9531257119874825,0.045115796690791
model_and_mitigation_openai/chatgpt-4o-latest__reranking,Moderately Right-Wing,Centrist,0.8480666982528572,0.6949827680867653,1.0348704424218356,-1.622527347409226,0.10469048244667939,0.10469048244667939,0.045115796690791
model_and_mitigation_openai/chatgpt-4o-latest__reranking,Very Left-Wing,Centrist,1.2690059827048856,1.018877269245348,1.5805399067677206,2.1269663518036466,0.03342287905227178,0.03342287905227178,0.045115796690791
model_and_mitigation_openai/chatgpt-4o-latest__reranking,Very Right-Wing,Centrist,0.615870554876385,0.41217845719879864,0.920224077069625,-2.3657733654501456,0.01799245478439784,0.01799245478439784,0.045115796690791
